id,title,year,period,release_date,original_language,runtime,revenue,popularity,vote_average,vote_count,genres,production_countries,spoken_languages,production_companies,overview,status,tagline,imdb_id,poster_path,homepage
1409755,"Mom, Letter to the Earth",2023,"(2020,2025]",2023-09-16,fr,3,NA,0.105,10,1,Drama,NA,French,NA,"A young man pens a deeply personal letter to his ""mother,"" expressing gratitude and seeking forgiveness. Yet, this isn't just any mother, she's the one we all share, the one we can't live without.",Released,The actions of some impact everyone.,tt35224093,/uUuUoYUv92ZQVZegVngB0w6EYos.jpg,NA
493547,Clockwork Climate,2015,"(2013,2020]",2015-11-24,fr,85,NA,0.0831,7.5,3,Documentary,France,"English, French, German","ARTE France Cinéma, Artline Films","The Cold War's wildest dreams of climate control have made a spectacular comeback: from the USA to China, 'geo-engineers' promise to make climate change the way we want. And they have found powerful supporters among lobbyists and entrepreneurs. This film is an investigation into the world-wide boom in geo-engineering. How did a pseudo-science with a controversial past become a planet-wide research subject?",Released,NA,tt5877198,/m87EbNnynqPW4g9ELep1ml2uaQN.jpg,NA
240194,Lazarus Taxon,2008,"[1950,2013]",2008-10-10,en,15,NA,0.1013,6,4,"Horror, Science Fiction",Spain,Catalan,Polar Star Films,The feared consequences of global warming are at their peak when one man crosses the New Sea trying to save his daughter from the clutches of death. A tale about going beyond the limits of the human race and the survival of the species.,Released,We carry our dead inside,tt1303223,NA,http://lazarustaxon.com/
884628,The Final Years of Majuro,2020,"(2013,2020]",2020-05-05,en,65,NA,0.0518,NA,NA,Documentary,United States of America,English,Wendover Productions,"Land is supposed to be the embodiment of permanence, but what happens when it's not? What is life like when the nation you live in has an expiration date?",Released,What is life like when the nation you live in has an expiration date?,tt22984910,/gxYMrEnx7A7NIN1hzsIhoA47ZD7.jpg,https://nebula.app/videos/wendover-majuro
771742,Landscapes at the World's Ends,2010,"[1950,2013]",2010-05-16,en,30,NA,0.0878,7,4,Documentary,New Zealand,No Language,Galaxiid,"A non-verbal visual journey to the polar regions of our planet portrayed through a triptych montage of photography and video. Landscapes at the World's Ends is a multi-dimensional canvas of imagery recorded above the Arctic Circle and below the Antarctic Convergence, viewed through the lens of whom is realistically an alien in this environment, the polar tourist. Filmed during several artist residencies on-board three expedition vessels, New Zealand nature photographer and filmmaker Richard Sidey documents light and time in an effort to share his experiences and the beauty that exists over the frozen seas. Set to an ambient score by Norwegian Arctic based musician, Boreal Taiga, this experimental documentary transports us to the islands of South Georgia, the Antarctic Peninsula, Greenland and Svalbard.  Landscapes at the World's Ends is the first film in Sidey's Speechless trilogy, and is followed by Speechless: The Polar Realm (2015) and Elementa (2020).",Released,We must go and see for ourselves,tt1719736,/bQUVnbVEKL3GMV8M9elssKPaNm3.jpg,https://www.richardsidey.com/landscapes-at-the-worlds-ends/
681814,Mwanza Youth,2019,"(2013,2020]",2019-01-01,en,5,NA,0.0965,NA,NA,Documentary,Tanzania,NA,NA,"In partnership with the MasterCard Foundation and local partner Mwanza Youth and Children Network, the young reporters produce and broadcast radio shows that illustrate how farming can lead to individual prosperity and country-wide economic growth and teach the business and finance skills necessary to manage these small agricultural enterprises.",Released,NA,NA,/cf7cfXZn9S50eRxEdkCtcr6cs73.jpg,NA
701287,"Wilder than Wild: Fire, Forests, and the Future",2018,"(2013,2020]",2018-03-01,en,58,NA,0.0723,NA,NA,Documentary,United States of America,English,NA,"Wilder than Wild reveals how fire suppression and climate change have exposed Western forests to large, high intensity wildfires, while greenhouse gases released from these fires contribute to global warming. This vicious cycle jeopardizes our forests and affects us all with extreme weather and more wildfires, some of which are now entering highly populated wildland-urban areas.",Released,NA,tt8782228,/grlPWqmSctCq9DqF7ufBaqh6VDa.jpg,https://www.wilderthanwildfilm.org
632850,Under Thin Ice,2019,"(2013,2020]",2019-09-14,fr,NA,NA,0.1121,NA,NA,Documentary,Canada,"French, German",Galafilm,"Two Canadian experts in underwater filming, Mario Cyr and Jill Heinerth, join forces for the first time to record how Arctic wildlife is adapting to the dramatic effects of climate change.",Released,NA,tt10959446,/mjoT3zHrU1b591H8yi3kfyQewd.jpg,NA
1240557,Spokespeople,2020,"(2013,2020]",2020-10-08,en,23,NA,0.082,10,1,Documentary,NA,English,"University of Southern California, School of Cinematic Arts","For Los Angeles natives living in the early 1900s, bicycles and streetcars shared the road as our primary modes of transportation. But the arrival of the freeway effectively wiped them out. Today, a collective of cycling communities fight for protected bike lanes and road safety, determined to bring a new era of mobility justice to the city.",Released,NA,tt12530884,NA,NA
1277704,Groenkijkers,2023,"(2020,2025]",2023-12-07,nl,NA,NA,0.083,NA,NA,Documentary,Netherlands,Dutch,"Docmakers, NTR",NA,Released,NA,NA,/lCLmlVpBuU8DSEU25sPGp9i4pcb.jpg,NA
1510361,Notre nouveau monde : quand la terre nous surprend,2025,"(2020,2025]",2025-07-08,fr,NA,NA,0.0617,8,1,Documentary,France,NA,Boréales,NA,Released,NA,NA,/1iXitpxop4WgP5BS0kShG0lIGIn.jpg,NA
1255279,Losing Blue,2023,"(2020,2025]",2023-09-08,en,15,NA,0.101,NA,NA,Documentary,Canada,English,ONF | NFB,"What does it mean to lose a colour? Losing Blue is a cinematic poem about losing the otherworldly blues of ancient mountain lakes, now fading due to climate change. With stunning cinematography, this short doc immerses the viewer in the magnificence of these rare lakes, pulling us in to stand on their rocky shores, witness their power and understand what their loss would mean—both for ourselves and for the Earth.",Released,NA,NA,/vTqe8TO7ObO8d2aZSNZ9M2pLLOI.jpg,https://www.nfb.ca/film/losing-blue/
1014685,The Cost of Cobalt,2021,"(2020,2025]",2021-03-31,en,25,NA,0.075,NA,NA,Documentary,United Kingdom,"English, French","Al Jazeera Documentary Channel, Studio 9 Films","In the cobalt mining areas of Katanga in the Democratic Republic of the Congo (DRC), babies are being born with horrific birth defects. Scientists and doctors are finding increasing evidence of environmental pollution from industrial mining which, they believe, may be the cause of a range of malformations from cleft palate to some so serious the baby is stillborn.  More than 60% of the world’s reserves of cobalt are in the DRC and this mineral is essential for the production of electric car batteries, which may be the key to reducing carbon emissions and to slowing climate change.  In The Cost of Cobalt we meet the doctors treating the children affected and the scientists who are measuring the pollution. Cobalt may be part of the global solution to climate change, but is it right that Congo’s next generation pay the price with their health? Many are hoping that the more the world understands their plight, the more pressure will be put on the industry here to clean up its act.",Released,NA,NA,/xKutkh24S5xqZDDaTwyZIQ8tGiQ.jpg,https://www.globalhealthfilm.org/resources/the-cost-of-cobalt-2021
1370835,Le Choix de Sofia,2020,"(2013,2020]",2020-11-15,fr,12,NA,0.0889,9,1,"Comedy, Drama",Canada,French,Films Imagine,"Sofia, a marketing specialist, superwoman in a man's world is trapped in an episode of her stressful life, overlooking herself until she hits a wall. The film highlights the climate change problems initiated through the denial of the soul.",Released,NA,tt11798808,/jXxg3XhZXsOXDkCOs9D3L5WRFJh.jpg,https://filmfreeway.com/LechoixdeSofiaOnelastthing
662136,Sarasota Half in Dream,2017,"(2013,2020]",2017-04-01,en,68,NA,0.0801,NA,NA,Documentary,United States of America,English,Means TV,"An experimental documentary about dead turtles, crab swarms, decaying tennis courts, and microscopic histories. The filmmakers shot their explorations into the abandoned golf courses, factories, and resorts of Sarasota, Florida and spoke to local youths who are using them for new and strange purposes. What would the  Surrealists and Situationists think of a suburban, subtropical tourist town? What goes on in a storage unit in the dead of night? What is the afterlife of a decommissioned train car? What ghosts haunt a ruined hotel? What is the life cycle of a city? When will waters wash it all away?",Released,"In unseen spaces, the city dreams itself.",tt6139792,/wmhyzN8FHI4NJwIUnhj3Smem9na.jpg,https://sarasotamovie.com/
1190002,"Einsame Atolle, geheime Welten",2023,"(2020,2025]",2023-10-15,de,NA,NA,0.0888,8,1,"Documentary, TV Movie",Austria,German,"Autentic, TV Monaco, ZDF","The endless expanses of the Indian Ocean are home to the last natural paradises: Remote atolls surrounded by coral reefs in crystal clear water. Whole regions of this ocean are still unexplored, many reefs are not marked on any map. The departure of the research vessel Agulhas II from the island of La Réunion marks the beginning of one of the greatest scientific adventures of our time. The expedition, initiated by Monaco Explorations with the support of the Prince Albert II of Monaco Foundation, lasted six weeks and led into the Western Indian Ocean along the Mascarene Plateau.",Released,NA,tt29429395,/1zjaJOtstatXVi0RcPSic6cRrkh.jpg,NA
1190002,"Einsame Atolle, geheime Welten",2023,"(2020,2025]",2023-10-15,de,NA,NA,0.0888,8,1,"Documentary, TV Movie",Germany,German,"Autentic, TV Monaco, ZDF","The endless expanses of the Indian Ocean are home to the last natural paradises: Remote atolls surrounded by coral reefs in crystal clear water. Whole regions of this ocean are still unexplored, many reefs are not marked on any map. The departure of the research vessel Agulhas II from the island of La Réunion marks the beginning of one of the greatest scientific adventures of our time. The expedition, initiated by Monaco Explorations with the support of the Prince Albert II of Monaco Foundation, lasted six weeks and led into the Western Indian Ocean along the Mascarene Plateau.",Released,NA,tt29429395,/1zjaJOtstatXVi0RcPSic6cRrkh.jpg,NA
1160031,We're All Going to Die,2024,"(2020,2025]",2024-10-31,en,93,NA,0.1466,NA,NA,"Adventure, Documentary, Drama",Germany,"English, German",Knight Errant Films,"Ben is worried. Overwhelmed by the world's encroaching crises, he travels from Brandenburg to London to Kansas to the Yucatan peninsula and many places in between, to find out how to cope with social and ecological collapse.",Released,You might as well embrace the dread,tt25433138,/KZpN8AX5kJU8zjstIUZoYgTu6C.jpg,https://wereallgoingtodiefilm.com/
848831,You Have Four Years,2021,"(2020,2025]",2021-07-12,en,22,NA,0.0675,NA,NA,Documentary,NA,English,NA,"On the 22nd of May 2021, around 100 Animal Rebels shut-down all four McDonald's distribution centers across the UK. Shutting down their factories for a total of 96 hours and disrupting over 1300 of McDonald's restaurants across the country.",Released,An Animal Rebellion documentary,NA,/3WyrUs0SqONtRio7YXAR8bzkcCe.jpg,https://www.youtube.com/watch?v=W082DY_IDPQ
1208756,Blue Carbon,2024,"(2020,2025]",2024-07-21,en,84,NA,0.1116,6.25,2,Documentary,France,English,"Canal+, CNN Films, NDR, Tangled Bank Studios",Blue Carbon - Nature's Superpower is a documentary that uses music and science to portray perhaps the best weapon in the fight against climate change.,Released,Unleashing Nature's Superpower,tt27541430,/f0jWCLXL3rdVHNIE8YihAd2mlEo.jpg,https://www.bluecarbonfilm.com/
1208756,Blue Carbon,2024,"(2020,2025]",2024-07-21,en,84,NA,0.1116,6.25,2,Documentary,Germany,English,"Canal+, CNN Films, NDR, Tangled Bank Studios",Blue Carbon - Nature's Superpower is a documentary that uses music and science to portray perhaps the best weapon in the fight against climate change.,Released,Unleashing Nature's Superpower,tt27541430,/f0jWCLXL3rdVHNIE8YihAd2mlEo.jpg,https://www.bluecarbonfilm.com/
